"timestamp","device_id","device_type","protocol","packet_rate","byte_rate","error_rate","temperature","cpu_usage","memory_usage","latency","command_freq","packet_rate_change","byte_rate_change","cpu_temp_ratio","avg_latency_5s","high_latency_flag","attack_type","label"
2025-11-01 04:10:00,"IIOT_9","Sensor","MQTT",139,602,0.06,32.5,45.2,48.4,165,4,35,-817,1.39,125.2,1,"DoS",1
2025-11-01 04:15:00,"IIOT_1","Controller","Modbus",94,1923,0.052,25.1,23.6,44,112,7,-45,1321,0.94,131,0,"Normal",0
2025-11-01 04:20:00,"IIOT_1","Sensor","HTTP",128,2328,0.019,28.2,32.3,76.6,62,6,34,405,1.15,113,0,"DoS",1
2025-11-01 04:25:00,"IIOT_4","Sensor","HTTP",113,2727,0.005,32.7,38.4,36.9,103,8,-15,399,1.17,112.2,0,"Normal",0
2025-11-01 04:30:00,"IIOT_8","Controller","MQTT",84,2940,0.089,30.1,31.9,48.2,124,2,-29,213,1.06,113.2,0,"DoS",1
2025-11-01 04:35:00,"IIOT_9","Sensor","MQTT",112,2796,0.087,31.3,54.7,51.1,115,6,28,-144,1.75,103.2,0,"Normal",0
2025-11-01 04:40:00,"IIOT_7","Actuator","Modbus",100,2141,0.024,42.2,28,33.6,150,4,-12,-655,0.66,110.8,0,"Normal",0
2025-11-01 04:45:00,"IIOT_5","Sensor","MQTT",171,2620,0.008,21.7,58.9,43,113,2,71,479,2.71,121,0,"Normal",0
2025-11-01 04:50:00,"IIOT_7","Sensor","MQTT",103,2998,0.033,30.4,85.9,34.5,81,4,-68,378,2.83,116.6,0,"Normal",0
2025-11-01 04:55:00,"IIOT_9","Sensor","MQTT",108,2470,0.081,26.1,59.6,55.1,121,3,5,-528,2.28,116,0,"DoS",1
2025-11-01 05:00:00,"IIOT_2","Sensor","MQTT",146,1192,0.046,30.3,69.6,60.6,133,3,38,-1278,2.3,119.6,0,"Normal",0
2025-11-01 05:05:00,"IIOT_9","Sensor","HTTP",88,1712,0.065,31.4,43.4,61.3,81,7,-58,520,1.38,105.8,0,"Spoofing",1
2025-11-01 05:10:00,"IIOT_3","Sensor","Modbus",102,2642,0.062,36,86.8,68.1,119,8,14,930,2.41,107,0,"Normal",0
2025-11-01 05:15:00,"IIOT_1","Sensor","HTTP",127,3579,0.001,26.4,57.1,71.4,25,6,25,937,2.16,95.8,0,"Normal",0
2025-11-01 05:20:00,"IIOT_10","Sensor","MQTT",131,1796,0.025,30.3,82.2,72.1,138,9,4,-1783,2.71,99.2,0,"Normal",0
2025-11-01 05:25:00,"IIOT_6","Actuator","HTTP",81,2111,0.082,24.8,31.9,80.9,124,1,-50,315,1.29,97.4,0,"Normal",0
2025-11-01 05:30:00,"IIOT_9","Sensor","HTTP",125,2070,0.001,34.1,32.4,53,116,2,44,-41,0.95,104.4,0,"Spoofing",1
2025-11-01 05:35:00,"IIOT_9","Controller","HTTP",92,1012,0.074,29.5,30.8,52.4,90,6,-33,-1058,1.04,98.6,0,"Normal",0
2025-11-01 05:40:00,"IIOT_4","Sensor","HTTP",77,2312,0.095,32.5,53.9,79.8,130,2,-15,1300,1.66,119.6,0,"Spoofing",1
2025-11-01 05:45:00,"IIOT_9","Sensor","Modbus",57,1434,0.086,29.6,41.8,84.2,61,6,-20,-878,1.41,104.2,0,"DoS",1
2025-11-01 05:50:00,"IIOT_7","Sensor","MQTT",161,1488,0.01,39.3,72.8,60.1,125,2,104,54,1.85,104.4,0,"MITM",1
2025-11-01 05:55:00,"IIOT_3","Sensor","Modbus",90,1839,0.011,32.8,62.2,50,152,2,-71,351,1.9,111.6,1,"Normal",0
2025-11-01 06:00:00,"IIOT_5","Actuator","MQTT",150,2221,0.064,32,85.7,77.2,150,4,60,382,2.68,123.6,0,"Normal",0
2025-11-01 06:05:00,"IIOT_7","Controller","HTTP",118,2402,0.082,22.4,67,35.2,138,1,-32,181,2.99,125.2,0,"Normal",0
2025-11-01 06:10:00,"IIOT_4","Sensor","Modbus",157,2475,0.059,30.1,55.2,83.3,102,1,39,73,1.83,133.4,0,"Normal",0
2025-11-01 06:15:00,"IIOT_4","Sensor","MQTT",165,1738,0.009,28.4,71.4,40.6,130,3,8,-737,2.51,134.4,0,"MITM",1
2025-11-01 06:20:00,"IIOT_9","Controller","Modbus",108,1096,0.064,49.1,52.4,57.1,61,9,-57,-642,1.07,116.2,0,"DoS",1
2025-11-01 06:25:00,"IIOT_4","Actuator","HTTP",121,2763,0.066,28.5,64.1,74.7,6,3,13,1667,2.25,87.4,0,"MITM",1
2025-11-01 06:30:00,"IIOT_4","Sensor","MQTT",91,2398,0.096,22.4,24.6,31.4,77,2,-30,-365,1.1,75.2,0,"Normal",0
2025-11-01 06:35:00,"IIOT_7","Actuator","MQTT",128,2535,0.03,25.1,49.6,64,105,3,37,137,1.98,75.8,0,"Normal",0
2025-11-01 06:40:00,"IIOT_10","Sensor","HTTP",123,1137,0.037,30,41.1,57,115,3,-5,-1398,1.37,72.8,0,"Normal",0
2025-11-01 06:45:00,"IIOT_8","Controller","Modbus",156,1381,0.052,27.4,35.8,70.4,160,3,33,244,1.31,92.6,1,"Normal",0
2025-11-01 06:50:00,"IIOT_5","Sensor","Modbus",135,2284,0.045,32.2,75,74.5,129,10,-21,903,2.33,117.2,0,"Normal",0
2025-11-01 06:55:00,"IIOT_5","Actuator","HTTP",66,2477,0.024,27.4,87.2,78.3,144,8,-69,193,3.18,130.6,0,"Normal",0
2025-11-01 07:00:00,"IIOT_2","Sensor","MQTT",132,1347,0.061,32.1,30.6,59.4,80,1,66,-1130,0.95,125.6,0,"Spoofing",1
2025-11-01 07:05:00,"IIOT_10","Sensor","MQTT",59,3493,0.045,33.5,64.4,45.5,110,6,-73,2146,1.92,124.6,0,"Normal",0
2025-11-01 07:10:00,"IIOT_10","Sensor","Modbus",185,1445,0.097,32,83.7,77.5,74,7,126,-2048,2.62,107.4,0,"Normal",0
2025-11-01 07:15:00,"IIOT_5","Controller","Modbus",152,2792,0.077,30.8,70.6,81.9,82,6,-33,1347,2.29,98,0,"Normal",0
2025-11-01 07:20:00,"IIOT_7","Sensor","Modbus",124,3133,0.024,37.9,32.8,39.8,95,5,-28,341,0.87,88.2,0,"Normal",0
2025-11-01 07:25:00,"IIOT_4","Sensor","Modbus",99,3360,0.096,24.9,57.6,75.5,126,8,-25,227,2.31,97.4,0,"Normal",0
2025-11-01 07:30:00,"IIOT_9","Sensor","Modbus",5,1254,0.072,29.4,30.4,53.8,47,6,-94,-2106,1.03,84.8,0,"MITM",1
2025-11-01 07:35:00,"IIOT_8","Actuator","Modbus",90,2117,0.016,18.3,82.5,55.5,148,7,85,863,4.51,99.6,0,"Normal",0
2025-11-01 07:40:00,"IIOT_5","Actuator","MQTT",81,1676,0.083,38.5,61.9,81.3,99,1,-9,-441,1.61,103,0,"DoS",1
2025-11-01 07:45:00,"IIOT_6","Actuator","MQTT",128,1246,0.013,32.6,45.8,49.5,145,5,47,-430,1.4,113,0,"DoS",1
2025-11-01 07:50:00,"IIOT_2","Sensor","MQTT",76,1174,0.053,28.4,78.6,50.5,125,5,-52,-72,2.77,112.8,0,"MITM",1
2025-11-01 07:55:00,"IIOT_1","Sensor","Modbus",120,2075,0.034,23.7,44.5,54.6,159,7,44,901,1.88,135.2,1,"Normal",0
2025-11-01 08:00:00,"IIOT_4","Sensor","MQTT",103,1477,0.094,33.8,54.8,51.1,133,8,-17,-598,1.62,132.2,0,"Normal",0
2025-11-01 08:05:00,"IIOT_2","Sensor","Modbus",129,2877,0.06,36.9,58.6,42,88,2,26,1400,1.59,130,0,"Normal",0
2025-11-01 08:10:00,"IIOT_5","Sensor","HTTP",138,2076,0.059,30.3,50.2,67.1,213,5,9,-801,1.66,143.6,1,"DoS",1
2025-11-01 08:15:00,"IIOT_10","Actuator","MQTT",139,1287,0.066,30.3,53.5,42.8,79,6,1,-789,1.77,134.4,0,"MITM",1
2025-11-01 08:20:00,"IIOT_6","Sensor","Modbus",175,2620,0.01,25.3,37.9,54.9,120,1,36,1333,1.5,126.6,0,"DoS",1
2025-11-01 08:25:00,"IIOT_6","Actuator","MQTT",145,2206,0.071,30.4,89.5,81.6,112,8,-30,-414,2.94,122.4,0,"Normal",0
2025-11-01 08:30:00,"IIOT_10","Controller","Modbus",68,2300,0.098,31.9,64.6,60.7,96,5,-77,94,2.03,124,0,"Normal",0
2025-11-01 08:35:00,"IIOT_3","Controller","Modbus",138,1870,0,28.2,35.4,58.5,88,2,70,-430,1.26,99,0,"Data Injection",1
2025-11-01 08:40:00,"IIOT_1","Sensor","MQTT",64,3047,0.008,30.5,70.9,73.3,67,2,-74,1177,2.32,96.6,0,"Data Injection",1
2025-11-01 08:45:00,"IIOT_9","Sensor","Modbus",118,1060,0.085,35.6,39.2,72.2,142,7,54,-1987,1.1,101,0,"Normal",0
2025-11-01 08:50:00,"IIOT_4","Sensor","Modbus",114,1840,0.028,40.4,50.2,56.3,30,6,-4,780,1.24,84.6,0,"Normal",0
2025-11-01 08:55:00,"IIOT_5","Sensor","Modbus",112,3463,0.056,25.5,88.6,79.9,139,1,-2,1623,3.47,93.2,0,"Normal",0
2025-11-01 09:00:00,"IIOT_5","Controller","HTTP",159,3034,0.064,32,38.1,69.6,73,1,47,-429,1.19,90.2,0,"MITM",1
2025-11-01 09:05:00,"IIOT_6","Sensor","MQTT",103,1649,0.082,18.2,78.3,79.1,131,3,-56,-1385,4.3,103,0,"Normal",0
2025-11-01 09:10:00,"IIOT_5","Controller","MQTT",85,2569,0.076,32.2,72.2,55.3,79,3,-18,920,2.24,90.4,0,"DoS",1
2025-11-01 09:15:00,"IIOT_8","Actuator","MQTT",53,2819,0.04,30.9,84,56.7,28,7,-32,250,2.72,90,0,"DoS",1
2025-11-01 09:20:00,"IIOT_10","Controller","HTTP",93,2892,0.028,37.3,21.1,30.4,123,10,40,73,0.57,86.8,0,"Data Injection",1
2025-11-01 09:25:00,"IIOT_5","Sensor","Modbus",118,2358,0.098,35.1,63.1,35.8,192,3,25,-534,1.8,110.6,1,"Data Injection",1
2025-11-01 09:30:00,"IIOT_9","Sensor","Modbus",171,1443,0.043,40.9,20.9,65.5,15,3,53,-915,0.51,87.4,0,"MITM",1
2025-11-01 09:35:00,"IIOT_10","Sensor","Modbus",139,1958,0.066,28.9,84.8,70.6,156,10,-32,515,2.93,102.8,1,"DoS",1
2025-11-01 09:40:00,"IIOT_10","Actuator","MQTT",166,1856,0.067,29.5,66.9,69,108,2,27,-102,2.27,118.8,0,"Normal",0
2025-11-01 09:45:00,"IIOT_8","Actuator","Modbus",99,2429,0,38.9,80.9,37.8,113,2,-67,573,2.08,116.8,0,"DoS",1
2025-11-01 09:50:00,"IIOT_1","Actuator","Modbus",119,2228,0.021,24.9,37.5,73,129,3,20,-201,1.51,104.2,0,"Normal",0
2025-11-01 09:55:00,"IIOT_2","Sensor","MQTT",61,1486,0.001,27.6,70.6,68,121,3,-58,-742,2.56,125.4,0,"Normal",0
2025-11-01 10:00:00,"IIOT_10","Actuator","MQTT",60,2713,0.068,30.2,34.9,51.4,41,3,-1,1227,1.16,102.4,0,"Normal",0
2025-11-01 10:05:00,"IIOT_9","Actuator","Modbus",95,2415,0.019,31.9,82,31.2,70,7,35,-298,2.57,94.8,0,"Normal",0
2025-11-01 10:10:00,"IIOT_8","Actuator","Modbus",176,1812,0.048,25.4,62.6,64.2,99,5,81,-603,2.46,92,0,"DoS",1
2025-11-01 10:15:00,"IIOT_7","Controller","MQTT",141,3275,0,37.9,63.2,83.2,79,8,-35,1463,1.67,82,0,"MITM",1
2025-11-01 10:20:00,"IIOT_8","Controller","HTTP",93,2665,0.073,31.5,36.2,30.1,123,9,-48,-610,1.15,82.4,0,"MITM",1
2025-11-01 10:25:00,"IIOT_7","Sensor","MQTT",141,1340,0.051,30.9,53.9,80.1,151,5,48,-1325,1.74,104.4,1,"Normal",0
2025-11-01 10:30:00,"IIOT_10","Sensor","Modbus",105,1628,0.033,33.1,69,39.2,79,1,-36,288,2.08,106.2,0,"Normal",0
2025-11-01 10:35:00,"IIOT_1","Controller","Modbus",45,2123,0.026,30.8,25.4,81.5,132,8,-60,495,0.82,112.8,0,"Normal",0
2025-11-01 10:40:00,"IIOT_9","Actuator","HTTP",147,1234,0.035,29.9,81.7,34.1,114,10,102,-889,2.73,119.8,0,"Normal",0
2025-11-01 10:45:00,"IIOT_3","Actuator","HTTP",109,2036,0.034,35.1,75.9,82,112,6,-38,802,2.16,117.6,0,"Normal",0
2025-11-01 10:50:00,"IIOT_10","Sensor","MQTT",109,1254,0.021,26.4,70.2,57.1,138,3,0,-782,2.66,115,0,"DoS",1
2025-11-01 10:55:00,"IIOT_8","Controller","Modbus",81,1282,0.013,22.7,60.4,33.9,77,2,-28,28,2.66,114.6,0,"Normal",0
2025-11-01 11:00:00,"IIOT_1","Sensor","Modbus",63,2198,0.001,28.2,41.6,77.3,145,2,-18,916,1.48,117.2,0,"MITM",1
2025-11-01 11:05:00,"IIOT_8","Actuator","Modbus",92,1501,0.008,30.7,56.8,38.6,107,5,29,-697,1.85,115.8,0,"Spoofing",1
2025-11-01 11:10:00,"IIOT_10","Actuator","MQTT",63,1385,0.084,24.5,68.5,47.9,97,5,-29,-116,2.8,112.8,0,"Normal",0
2025-11-01 11:15:00,"IIOT_4","Actuator","Modbus",107,1692,0.074,32.3,63.4,68.6,96,10,44,307,1.96,104.4,0,"Normal",0
2025-11-01 11:20:00,"IIOT_10","Sensor","HTTP",124,1930,0.031,32.8,81.2,32.7,100,10,17,238,2.48,109,0,"Normal",0
2025-11-01 11:25:00,"IIOT_9","Controller","MQTT",185,2569,0.067,24.7,33.8,53.8,79,6,61,639,1.37,95.8,0,"Spoofing",1
2025-11-01 11:30:00,"IIOT_3","Actuator","HTTP",102,1384,0.006,37.1,23.8,62.9,103,7,-83,-1185,0.64,95,0,"Normal",0
2025-11-01 11:35:00,"IIOT_8","Sensor","Modbus",101,857,0.045,35.8,36.1,46.7,85,4,-1,-527,1.01,92.6,0,"Normal",0
2025-11-01 11:40:00,"IIOT_8","Sensor","HTTP",60,867,0.086,26.5,61.5,38.2,150,2,-41,10,2.32,103.4,0,"Spoofing",1
2025-11-01 11:45:00,"IIOT_2","Sensor","MQTT",234,1424,0.058,27,67.3,62,83,9,174,557,2.49,100,0,"DoS",1
2025-11-01 11:50:00,"IIOT_9","Sensor","Modbus",57,1464,0.086,28.7,23.8,50.8,31,7,-177,40,0.83,90.4,0,"Normal",0
2025-11-01 11:55:00,"IIOT_3","Actuator","Modbus",99,1847,0.016,37.4,49.6,76.5,85,9,42,383,1.33,86.8,0,"Normal",0
2025-11-01 12:00:00,"IIOT_4","Actuator","MQTT",66,3012,0.051,29.7,52.5,46.3,122,3,-33,1165,1.77,94.2,0,"Normal",0
2025-11-01 12:05:00,"IIOT_5","Sensor","MQTT",187,1674,0.055,26.4,73.2,58.1,72,7,121,-1338,2.77,78.6,0,"Normal",0
2025-11-01 12:10:00,"IIOT_4","Sensor","Modbus",101,2233,0.088,33.2,45.1,63.2,120,5,-86,559,1.36,86,0,"Normal",0
2025-11-01 12:15:00,"IIOT_10","Controller","Modbus",187,2141,0.09,33.6,53.3,49.5,108,6,86,-92,1.59,101.4,0,"Normal",0
2025-11-01 12:20:00,"IIOT_5","Actuator","Modbus",154,1294,0.027,33.1,25.4,37.2,51,3,-33,-847,0.77,94.6,0,"Normal",0
2025-11-01 12:25:00,"IIOT_4","Sensor","Modbus",130,1344,0.013,38.5,39,49.7,147,1,-24,50,1.01,99.6,0,"Normal",0
2025-11-01 12:30:00,"IIOT_5","Sensor","Modbus",125,2182,0.023,38.8,68.6,80.2,53,1,-5,838,1.77,95.8,0,"Data Injection",1
2025-11-01 12:35:00,"IIOT_6","Controller","Modbus",163,1891,0.008,29,58.6,79.7,148,6,38,-291,2.02,101.4,0,"Normal",0
2025-11-01 12:40:00,"IIOT_2","Sensor","Modbus",146,1629,0.086,23.1,25.9,79.8,130,6,-17,-262,1.12,105.8,0,"Normal",0
2025-11-01 12:45:00,"IIOT_1","Sensor","Modbus",153,1468,0.086,29.7,83.3,41.8,109,6,7,-161,2.8,117.4,0,"MITM",1
2025-11-01 12:50:00,"IIOT_6","Actuator","Modbus",166,1824,0.075,31.2,86.8,60.7,118,8,13,356,2.78,111.6,0,"Normal",0
2025-11-01 12:55:00,"IIOT_1","Sensor","Modbus",164,1150,0.022,37,71.9,49.6,54,8,-2,-674,1.94,111.8,0,"Normal",0
2025-11-01 13:00:00,"IIOT_7","Actuator","MQTT",128,1131,0.095,26,64.4,39.4,183,5,-36,-19,2.48,118.8,1,"Normal",0
2025-11-01 13:05:00,"IIOT_10","Controller","MQTT",45,1811,0.003,22.4,85.3,56.7,114,5,-83,680,3.81,115.6,0,"Normal",0
2025-11-01 13:10:00,"IIOT_8","Controller","Modbus",110,1450,0.02,34.3,41.6,67.3,135,8,65,-361,1.21,120.8,0,"MITM",1
2025-11-01 13:15:00,"IIOT_5","Actuator","HTTP",140,877,0.085,25.3,82.4,30.1,184,1,30,-573,3.26,134,1,"Normal",0
2025-11-01 13:20:00,"IIOT_8","Actuator","MQTT",132,2827,0.098,21,56.2,59,96,8,-8,1950,2.68,142.4,0,"Normal",0
2025-11-01 13:25:00,"IIOT_7","Sensor","Modbus",138,2444,0.065,35.8,58.4,73.2,145,4,6,-383,1.63,134.8,0,"MITM",1
2025-11-01 13:30:00,"IIOT_1","Sensor","HTTP",143,1489,0.043,36.1,52.9,30.4,148,3,5,-955,1.47,141.6,0,"Normal",0
2025-11-01 13:35:00,"IIOT_7","Sensor","Modbus",153,2252,0.007,25.5,42.4,73.2,52,8,10,763,1.66,125,0,"Normal",0
2025-11-01 13:40:00,"IIOT_8","Sensor","Modbus",91,1502,0.094,30.3,71.9,74.9,58,4,-62,-750,2.37,99.8,0,"Normal",0
2025-11-01 13:45:00,"IIOT_5","Sensor","Modbus",161,1859,0.035,24.9,30.2,70,110,5,70,357,1.21,102.6,0,"Normal",0
2025-11-01 13:50:00,"IIOT_8","Controller","HTTP",126,662,0.016,24.9,68.6,73.2,-2,3,-35,-1197,2.76,73.2,0,"Normal",0
2025-11-01 13:55:00,"IIOT_1","Sensor","Modbus",39,1534,0.099,27,61.8,35.4,25,8,-87,872,2.29,48.6,0,"Normal",0
2025-11-01 14:00:00,"IIOT_1","Sensor","MQTT",143,2533,0.029,29.9,79.3,66.2,112,4,104,999,2.65,60.6,0,"DoS",1
2025-11-01 14:05:00,"IIOT_4","Actuator","MQTT",117,1387,0.036,34.3,63.2,59.5,74,9,-26,-1146,1.84,63.8,0,"MITM",1
2025-11-01 14:10:00,"IIOT_2","Sensor","HTTP",161,1646,0.08,37,88.2,57.7,136,8,44,259,2.38,69,0,"Normal",0
2025-11-01 14:15:00,"IIOT_7","Controller","HTTP",208,1384,0.057,30.2,45.5,40,95,6,47,-262,1.51,88.4,0,"Data Injection",1
2025-11-01 14:20:00,"IIOT_5","Actuator","Modbus",141,2642,0.013,23.2,89.6,57.2,110,5,-67,1258,3.86,105.4,0,"Normal",0
2025-11-01 14:25:00,"IIOT_7","Sensor","HTTP",101,1621,0.051,23.6,40.5,49.5,176,4,-40,-1021,1.72,118.2,1,"MITM",1
2025-11-01 14:30:00,"IIOT_7","Actuator","Modbus",104,1734,0.042,24.3,31.5,44.8,175,6,3,113,1.3,138.4,1,"Normal",0
2025-11-01 14:35:00,"IIOT_9","Sensor","Modbus",98,1995,0.014,20.4,42.8,53,179,2,-6,261,2.1,147,1,"Normal",0
2025-11-01 14:40:00,"IIOT_6","Sensor","Modbus",111,1360,0.066,25.2,71.8,80.2,83,9,13,-635,2.85,144.6,0,"Normal",0
2025-11-01 14:45:00,"IIOT_3","Controller","HTTP",81,1452,0.088,26.7,66.5,42.8,15,6,-30,92,2.49,125.6,0,"Normal",0
2025-11-01 14:50:00,"IIOT_7","Actuator","Modbus",131,1994,0.046,28.1,27.2,62.1,116,9,50,542,0.97,113.6,0,"Normal",0
2025-11-01 14:55:00,"IIOT_9","Actuator","HTTP",205,1941,0.002,41.7,31.8,30.2,100,5,74,-53,0.76,98.6,0,"Data Injection",1
2025-11-01 15:00:00,"IIOT_4","Sensor","MQTT",117,1833,0.085,38,51,31.1,143,5,-88,-108,1.34,91.4,0,"Normal",0
2025-11-01 15:05:00,"IIOT_1","Sensor","MQTT",67,2795,0.058,26.5,23.8,75.2,103,2,-50,962,0.9,95.4,0,"MITM",1
2025-11-01 15:10:00,"IIOT_2","Actuator","Modbus",103,2017,0.1,29,40.1,57,112,2,36,-778,1.38,114.8,0,"Normal",0
2025-11-01 15:15:00,"IIOT_9","Sensor","Modbus",66,1566,0.074,23,52.7,55.6,52,6,-37,-451,2.29,102,0,"Data Injection",1
2025-11-01 15:20:00,"IIOT_5","Sensor","Modbus",185,2656,0.078,30,76.8,58.1,113,2,119,1090,2.56,104.6,0,"Normal",0
2025-11-01 15:25:00,"IIOT_8","Sensor","MQTT",113,2476,0.049,32.5,28.3,31.2,81,4,-72,-180,0.87,92.2,0,"Normal",0
2025-11-01 15:30:00,"IIOT_4","Actuator","HTTP",73,1399,0.049,26.4,77.2,70.5,102,8,-40,-1077,2.92,92,0,"Normal",0
2025-11-01 15:35:00,"IIOT_10","Sensor","MQTT",173,2100,0.084,27.7,28.6,49.4,104,7,100,701,1.03,90.4,0,"MITM",1
2025-11-01 15:40:00,"IIOT_2","Actuator","MQTT",149,3402,0.073,30.1,66.6,30.6,116,1,-24,1302,2.21,103.2,0,"MITM",1
2025-11-01 15:45:00,"IIOT_1","Sensor","HTTP",120,1459,0.098,20.8,69.4,72.4,55,5,-29,-1943,3.34,91.6,0,"Normal",0
2025-11-01 15:50:00,"IIOT_1","Actuator","MQTT",-9,1531,0.044,35.5,39.4,59.2,152,4,-129,72,1.11,105.8,1,"DoS",1
2025-11-01 15:55:00,"IIOT_1","Sensor","Modbus",107,2599,0.082,28.7,40,78.4,143,5,116,1068,1.39,114,0,"Spoofing",1
2025-11-01 16:00:00,"IIOT_9","Sensor","HTTP",154,2440,0.092,26.2,45.8,74.3,87,8,47,-159,1.75,110.6,0,"Normal",0
2025-11-01 16:05:00,"IIOT_3","Actuator","MQTT",88,1998,0.038,30.9,63.1,57.5,126,9,-66,-442,2.04,112.6,0,"MITM",1
2025-11-01 16:10:00,"IIOT_10","Sensor","HTTP",93,1495,0.057,31.9,54.7,69.7,70,2,5,-503,1.71,115.6,0,"Spoofing",1
2025-11-01 16:15:00,"IIOT_1","Sensor","Modbus",122,3614,0.019,28.5,34.6,79.5,87,7,29,2119,1.21,102.6,0,"DoS",1
2025-11-01 16:20:00,"IIOT_2","Sensor","Modbus",39,2548,0.069,23.5,38.9,52.2,-36,4,-83,-1066,1.66,66.8,0,"Normal",0
2025-11-01 16:25:00,"IIOT_3","Actuator","Modbus",80,2401,0.082,38.3,61.7,33.1,31,8,41,-147,1.61,55.6,0,"Normal",0
2025-11-01 16:30:00,"IIOT_9","Actuator","Modbus",99,1677,0.007,37.7,26.6,77.4,147,6,19,-724,0.71,59.8,0,"Normal",0
2025-11-01 16:35:00,"IIOT_4","Actuator","Modbus",179,2329,0.001,32.7,63.5,85,53,7,80,652,1.94,56.4,0,"MITM",1
2025-11-01 16:40:00,"IIOT_4","Controller","HTTP",19,2507,0.004,32.9,75,38.8,115,6,-160,178,2.28,62,0,"Normal",0
2025-11-01 16:45:00,"IIOT_3","Actuator","MQTT",70,2826,0.05,35.9,30.4,42.8,156,10,51,319,0.85,100.4,1,"Normal",0
2025-11-01 16:50:00,"IIOT_9","Controller","MQTT",84,2005,0.061,26,44.6,82.8,117,9,14,-821,1.72,117.6,0,"Normal",0
2025-11-01 16:55:00,"IIOT_2","Actuator","MQTT",162,1141,0.059,39.9,34.8,40.1,-14,3,78,-864,0.87,85.4,0,"MITM",1
2025-11-01 17:00:00,"IIOT_6","Controller","Modbus",142,2317,0.012,24,40.4,73,83,7,-20,1176,1.68,91.4,0,"Spoofing",1
2025-11-01 17:05:00,"IIOT_2","Actuator","Modbus",79,1750,0.006,27,22.3,73.1,83,1,-63,-567,0.83,85,0,"Data Injection",1
2025-11-01 17:10:00,"IIOT_6","Controller","MQTT",137,3401,0.053,30.3,86.6,63.4,153,3,58,1651,2.86,84.4,1,"Normal",0
2025-11-01 17:15:00,"IIOT_3","Sensor","HTTP",99,2194,0.092,31.8,89,63.4,99,5,-38,-1207,2.8,80.8,0,"Data Injection",1
2025-11-01 17:20:00,"IIOT_6","Controller","Modbus",163,1252,0.07,26.5,66.1,42.5,198,7,64,-942,2.49,123.2,1,"Normal",0
2025-11-01 17:25:00,"IIOT_6","Sensor","HTTP",82,1435,0.079,31.4,35,84.2,136,3,-81,183,1.11,133.8,0,"Normal",0
2025-11-01 17:30:00,"IIOT_8","Actuator","MQTT",128,1681,0.099,29.5,33.8,67.3,190,5,46,246,1.15,155.2,1,"Normal",0
2025-11-01 17:35:00,"IIOT_7","Sensor","Modbus",101,3052,0.085,32.6,51.1,51.6,95,4,-27,1371,1.57,143.6,0,"Data Injection",1
2025-11-01 17:40:00,"IIOT_4","Actuator","MQTT",188,1467,0.09,35.6,66.6,65.8,126,4,87,-1585,1.87,149,0,"Data Injection",1
2025-11-01 17:45:00,"IIOT_3","Controller","MQTT",123,1093,0.007,30.6,80.1,55.6,117,9,-65,-374,2.62,132.8,0,"Normal",0
2025-11-01 17:50:00,"IIOT_3","Controller","Modbus",157,3519,0.041,39.8,58.3,65,42,5,34,2426,1.46,114,0,"Normal",0
2025-11-01 17:55:00,"IIOT_7","Sensor","Modbus",142,1478,0.069,32.3,58.2,81.4,102,9,-15,-2041,1.8,96.4,0,"Normal",0
2025-11-01 18:00:00,"IIOT_5","Actuator","Modbus",94,2238,0.037,27.6,33.9,44,153,9,-48,760,1.23,108,1,"Normal",0
2025-11-01 18:05:00,"IIOT_2","Sensor","Modbus",90,3204,0.091,27,29.1,84.6,145,7,-4,966,1.08,111.8,0,"Normal",0
2025-11-01 18:10:00,"IIOT_5","Sensor","MQTT",47,2097,0.064,35.5,30.3,81.2,107,6,-43,-1107,0.85,109.8,0,"Data Injection",1
2025-11-01 18:15:00,"IIOT_8","Sensor","HTTP",73,3117,0.019,35.9,63.9,82.1,97,6,26,1020,1.78,120.8,0,"Normal",0
2025-11-01 18:20:00,"IIOT_2","Actuator","HTTP",61,1845,0,26.8,43.5,83.1,74,7,-12,-1272,1.62,115.2,0,"Normal",0
2025-11-01 18:25:00,"IIOT_4","Actuator","Modbus",148,1269,0.019,30,77.5,56.3,53,5,87,-576,2.58,95.2,0,"Normal",0
2025-11-01 18:30:00,"IIOT_7","Sensor","MQTT",87,2675,0.039,18.3,67.6,57.6,118,4,-61,1406,3.69,89.8,0,"Normal",0
2025-11-01 18:35:00,"IIOT_10","Actuator","Modbus",161,2255,0.06,29.6,23.3,85,66,3,74,-420,0.79,81.6,0,"DoS",1
2025-11-01 18:40:00,"IIOT_4","Sensor","Modbus",106,1941,0.017,22.5,89.2,54.9,94,9,-55,-314,3.96,81,0,"Normal",0
2025-11-01 18:45:00,"IIOT_5","Actuator","MQTT",86,2627,0.025,25.4,72,45.5,161,4,-20,686,2.83,98.4,1,"Normal",0
2025-11-01 18:50:00,"IIOT_10","Controller","Modbus",108,1859,0.075,33.4,48.7,47,49,9,22,-768,1.46,97.6,0,"DoS",1
2025-11-01 18:55:00,"IIOT_6","Controller","Modbus",128,1917,0.046,25.1,84.7,71.1,129,10,20,58,3.37,99.8,0,"Normal",0
2025-11-01 19:00:00,"IIOT_7","Sensor","MQTT",61,3316,0.043,34.2,49.7,45,97,8,-67,1399,1.45,106,0,"Data Injection",1
